variable_1,variable_2,v_cramer
LVLDIFMEM2,NICVAPFLAG,0.13927183905554358
CATAGE,DRVINMARJ,0.13888997536944364
DRVINAGE,PREGSTAT,0.1386841093639325
CATAG2,PREGSTAT,0.1386841093639325
CAMHRCVR,MRJMLU,0.13850464234633647
LVLDIFMEM2,MRJYR,0.13841379532303896
CAMHPROB2,IRPYSEV5MRJ,0.13812593912157117
ILLANDALC,TQSDANYFLG,0.13803685095818358
DRVINAGE,PREGST,0.13793930577780078
CATAG2,PREGST,0.13793930577780078
CATAGE,ILLANDALC,0.13774733353270524
DRVINMARJ,RKFQDBLT,0.13750697692954325
ILLMON,NOMARR2,0.1374720411832314
ILIMFOTHMN,IRMARIT,0.13721912177360537
CATAG7,ILLYR,0.13694300682709518
CATAG3,UD5ILLANY,0.13660675204555325
CATAG2,IRPYSEV5MRJ,0.13647292110075476
DRVINAGE,IRPYSEV5MRJ,0.13647292110075476
ENRLCOLLFT2,NICVAPYR,0.13605982571828554
CAMHRCVR,SVYRDUDANY,0.13570497698689132
MJVAPFLAG,SEXAGE,0.13553517924200606
FUMJ21,LVLDIFMEM2,0.13548384779466094
CAMHPROB,MRJMONVAP2,0.1352654256664232
CAMHPROB2,MRJMONVAP2,0.13504727745934814
ILLANDALC,LVLDIFMEM2,0.1347838420713162
CATAG2,MJVAPFLAG,0.1347661686477633
DRVINAGE,MJVAPFLAG,0.1347661686477633
DRVINMARJ,PREGSTAT,0.1347593397698002
IRPYSEV5MRJ,STMANYFLAG,0.13475304112713063
DRVINHALL,RCVYMHPRB,0.13453419527681823
ILLMON,TQSDANYFLG,0.134413978916342
CASUPROB,IRPYSEV5MRJ,0.1343653682365131
CATAG7,IRMCDCHP,0.13388222076953088
NOMARR2,UD5ILALANY,0.13316075246009548
ILLMON,LVLDIFMEM2,0.13241723657217974
HEALTH2,UD5ILALANY,0.13239236383260175
DRVINDETAG,DRVINMARJ,0.13200752396159277
CATAG3,UD5ILALANY,0.13193869490577995
CATAG3,NICVPMDAYS,0.13154293705752193
NICVAPYR,RKFQDBLT,0.13131674878308344
ILIMFOTHYR,NOMARR2,0.13114344661160307
CATAG3,IRMCDCHP,0.13047983561232493
MRJMLU,NICVPMDAYS,0.1302588254155328
CATAGE,ILLYR,0.13017344257501728
CATAG3,HPDRGTALK,0.12998639917850532
CATAG2,HALLMOLST,0.12994821076682153
DRVINAGE,HALLMOLST,0.12994821076682153
CAMHPROB,HALLMOLST,0.12985998881542896
INHOSPYR,MRJMLU,0.12961472106595653
DRVINDETAG,NICVPMDAYS,0.12945442421254716
NICVAPFLAG,RKFQDBLT,0.12922629033533709
MRJYDAYS,TQSDANYFLG,0.129225468087487
RCVYMHPRB,UD5ILALANY,0.1291558076226585
CAMHPROB2,MRJMDAYS,0.12911674766334225
CAMHPROB2,HEALTH2,0.12908316017619312
CAMHPROB,SVYRDUDANY,0.12887929172374038
CATAG2,MRJYRBFR,0.12883796603600786
DRVINAGE,MRJYRBFR,0.12883796603600786
IRPRVHLT,TOBVAPONL2,0.12867602558584393
IRMCDCHP,TOBVAPONL2,0.12863121358384874
CATAG3,ILIMFOTHYR,0.1285157963192783
CATAG3,ILLMON,0.12827068689920743
HPDRGTALK,SEXAGE,0.1279296694488807
LVLDIFCOMM2,UD5ILALANY,0.12791207569413657
FUNICVAP21,ILLEMFLAG2,0.127371841820657
DRVINDETAG,HPDRGTALK,0.1271604508999539
DRVINDETAG,MJSMKYR,0.12681925772642388
CATAG3,DRVINMARJ,0.12672801931868144
HPDRGTALK,IRMARIT,0.12672492855362633
MRJYR,TQSDANYFLG,0.12620165276616518
NICVPMDAYS,SEXAGE,0.12607305502014363
CBDHMPFLAG,HEALTH2,0.12534383398880028
CATAG7,NICVPMDAYS,0.12446324345690897
NICVAPFLAG,RCVYMHPRB,0.12431208168706218
DRVINAGE,LVLDIFCOMM2,0.12404389577635103
CATAG2,LVLDIFCOMM2,0.12404389577635103
HEALTH2,LVLDIFCARE2,0.12390554645178521
ENRLCOLLST2,NICVAPFLAG,0.12374632244372938
HALLMOLST,NICVPMDAYS,0.12362745100263856
HEALTH2,ILLEMFLAG2,0.12328122677588962
CATAG7,DRVINMARJ,0.12260825564232994
LVLDIFMEM2,MJSMKYR,0.12259727320809805
DRVINHALL,NICVPMDAYS,0.12248975173891656
CASURCVR,TOBVAPONL2,0.1224433832631276
ENRLCOLLST2,IRMCDCHP,0.12240073558261254
MJSMKYR,SEXAGE,0.12229059369604271
CASUPROB,TOBVAPONL2,0.12196171151643596
DRVINMARJ,SEXAGE,0.12189233456467069
CATAG2,MJSMKYR,0.12174349721417689
DRVINAGE,MJSMKYR,0.12174349721417689
CATAG7,HPDRGTALK,0.12159019117782864
FUNICVAP21,LVLDIFMEM2,0.1212549561704304
RKFQDBLT,UD5ILLANY,0.12117938495471449
DRVINDETAG,IRMCDCHP,0.12079117054516429
DRVINHALL,LVLDIFMEM2,0.12020070167164716
DRVINMARJ,IRMARIT,0.11984023097928055
ENRLCOLLFT2,IRMCDCHP,0.11972487436835687
DRVINDETAG,RKFQDBLT,0.11970537524433589
LVLDIFMEM2,NICVAPYR,0.11954683928891457
HEALTH2,ILIMFOTHYR,0.11950065295864083
CATAG7,UD5ILLANY,0.11949722736010011
DRVINDETAG,ILLANDALC,0.11936119301575254
LVLDIFCARE2,UD5ILALANY,0.1192557730555638
ILIMFOTHMN,RCVYMHPRB,0.11918961045494796
HALLMOLST,MRJMLU,0.11893535063241747
CATAGE,UD5ILLANY,0.11873242408147593
CAMHRCVR,IRPYSEV5MRJ,0.118103715416752
RCVYMHPRB,UD5ILLANY,0.11805658185542413
ILIMFOTHMN,NOMARR2,0.11780990998036597
ENRLCOLLFT2,RKFQDBLT,0.11718772243023272
CATAGE,IRMCDCHP,0.11713182013189671
ENRLCOLLFT2,NICVAPFLAG,0.11705007463770471
FUMJ21,HEALTH2,0.11686338660922353
IRMCDCHP,SEXAGE,0.11685599695628744
IRMARIT,TOBVAPONL2,0.11680435051418578
CAMHPROB2,CATAG3,0.11601242381562911
LVLDIFMEM2,SVYRDUDANY,0.11545649444182549
HEALTH2,ILLYR,0.11493350216101454
CATAG2,DRVINHALL,0.11486079043920727
DRVINAGE,DRVINHALL,0.11486079043920727
CAMHRCVR,FUNICVAP18,0.11466581332937395
CATAGE,RKFQDBLT,0.11466018017427469
IRMCDCHP,SVYRDUDANY,0.11445837038446433
CAMHPROB,FUNICVAP18,0.11424540523376286
CAMHRCVR,HALLMOLST,0.11423630868994578
DRVINHALL,LVLDIFCARE2,0.11406857704836708
ENRLCOLLST2,IRPRVHLT,0.11404794422713321
MRJMDAYS,TQSDANYFLG,0.11386908748044733
CAMHPROB2,FUNICVAP18,0.11375444060042122
HEALTH2,ILIMFOTHMN,0.11374613201104343
CAMHPROB,IRPYSEV5MRJ,0.11311250272168422
CATAGE,IRPYSEV5MRJ,0.11308896861388437
MRJMONVAP2,TQSDANYFLG,0.11287651568498161
CATAGE,MRJYRBFR,0.11280725299193288
LVLDIFMEM2,SVYRSUDANY,0.11271116383164903
ENRLCOLLFT2,IRPRVHLT,0.11256346232400705
DRVINHALL,LVLDIFCOMM2,0.11250471884638918
FUNICVAP18,ILLEMFLAG2,0.11248099770985469
FUNICVAP18,LVLDIFMEM2,0.11231766009009016
CAMHRCVR,DRVINHALL,0.11227438322938318
RKFQDBLT,SEXAGE,0.1120358140916862
FUMJ21,IRMARIT,0.11143762777800822
MJSMKYR,RCVYMHPRB,0.11117928312888874
HEALTH2,ILLMON,0.11091920300620019
FUMJ21,RKFQDBLT,0.11082983961622449
CATAG7,UD5ILALANY,0.11076495682758167
IRMARIT,MRJMONVAP2,0.11074770011482966
DRVINDETAG,MRJYR,0.11073175885623987
DRVINAGE,MRJMLU,0.11027578356930913
CATAG2,MRJMLU,0.11027578356930913
IRMCDCHP,UD5ILLANY,0.10976081862566563
LVLDIFMEM2,MRJMLU,0.10972161614045163
LVLDIFCARE2,STMANYFLAG,0.109596563635782
CASURCVR,MRJMDAYS,0.10943287657280769
HALLMOLST,INHOSPYR,0.10917144636380394
DRVINDETAG,MRJYRBFR,0.10866068542742376
CAMHRCVR,MRJYDAYS,0.10816595321913307
CATAG3,STMANYFLAG,0.10809319025631006
CATAG3,ILIMFOTHMN,0.10801915423655742
HEALTH2,NICVAPFLAG,0.10797016479162956
RKFQDBLT,UD5ILALANY,0.10777302306122889
CATAG2,HEALTH2,0.10765754534717785
DRVINAGE,HEALTH2,0.10765754534717785
IRMARIT,MRJYDAYS,0.10755996023271443
NOMARR2,PREGSTAT,0.1075437947282239
CATAG2,SVYRDUDANY,0.10728125240655573
DRVINAGE,SVYRDUDANY,0.10728125240655573
ILLMON,RCVYMHPRB,0.10724689220708258
MJSMKYR,RKFQDBLT,0.10714735311896317
CATAG3,MRJMONVAP2,0.10686034196650698
CATAG3,MRJYRBFR,0.10638105481208512
CATAG7,ILIMFOTHYR,0.10594541833955419
CASURCVR,MRJYDAYS,0.10589621121489697
ENRLCOLLFT2,TOBVAPONL2,0.10564079464495944
CAMHPROB,MRJYDAYS,0.104982554709149
CASUPROB,MRJMDAYS,0.10486240604779772
DRVINAGE,MRJYDAYS,0.10480211026258608
CATAG2,MRJYDAYS,0.10480211026258608
DRVINMARJ,ENRLCOLLFT2,0.10467942274243094
CATAG7,ILLMON,0.10452757654441458
CATAG7,MRJYRBFR,0.10402887464223809
CAMHRCVR,HEALTH2,0.1040249065831975
HEALTH2,MRJYR,0.10388832229818853
CATAGE,UD5ILALANY,0.1035754481973638
DRVINDETAG,ILLYR,0.10351052094532802
HPDRGTALK,NOMARR2,0.10338676365162619
MRJYR,SEXAGE,0.10314479374885402
CATAG2,MRJYR,0.10299067523857833
DRVINAGE,MRJYR,0.10299067523857833
IRMARIT,NICVPMDAYS,0.10281817271905402
CATAG7,RKFQDBLT,0.10281680945354284
CASUPROB,MRJYDAYS,0.10278148524767432
NOMARR2,TOBVAPONL2,0.10274923873926166
ILIMFOTHMN,LVLDIFCARE2,0.10266971860919669
LVLDIFCARE2,MJVAPFLAG,0.10258180390199455
IRMARIT,MRJYRBFR,0.10241615835965295
IRMARIT,RKFQDBLT,0.10228182413072635
DRVINAGE,IRMCDCHP,0.1018423871954733
CATAG2,IRMCDCHP,0.1018423871954733
MRJFLAG,RKFQDBLT,0.10176524421915077
MRJMLU,PREGST,0.1017342460631243
MRJYDAYS,RCVYMHPRB,0.10155544446516904
CATAGE,HALLMOLST,0.1013626476798096
ILLYR,LVLDIFCARE2,0.10135233554944464
DRVINDETAG,HALLMOLST,0.10126344295020506
ENRLCOLLFT2,HPDRGTALK,0.10123610972465166
ILLANDALC,SEXAGE,0.10116181645602944
CATAG2,ILLANDALC,0.10083504365337323
DRVINAGE,ILLANDALC,0.10083504365337323
CATAG3,IRPYSEV5MRJ,0.10069864359508196
RKFQDBLT,TOBVAPONL2,0.10061232365212423
IRMCDCHP,LVLDIFMEM2,0.10050527574129249
HEALTH2,MJSMKYR,0.1004399798797794
IRMARIT,IRPYSEV5MRJ,0.1002120135884855
DRVINHALL,PREGSTAT,0.10014483454877533
CATAGE,MRJYDAYS,0.09998879111942918
ILLMON,LVLDIFCARE2,0.09975476784960394
NOMARR2,PREGST,0.0996734344325621
ILIMFOTHYR,LVLDIFCARE2,0.09959434557382024
FUNICVAP21,LVLDIFCOMM2,0.099529637578808
DRVINDETAG,PREGSTAT,0.09948853974424576
CATAG3,MRJYDAYS,0.09928326257685818
IRMCDCHP,MRJYDAYS,0.09909776498919555
MRJMONVAP2,NOMARR2,0.09893310538462367
ILLFLAG,IRMARIT,0.09882527628487986
IRMARIT,PREGSTAT,0.09879735861147419
IRPRVHLT,MRJYDAYS,0.09869416624829946
DRVINDETAG,PREGST,0.09868594126427302
IRMARIT,PREGST,0.09865333719887814
IRMARIT,SVYRDUDANY,0.09854894989356464
SEXAGE,UD5ILLANY,0.09850190831274006
CATAG3,ILLEMFLAG2,0.09839636186743142
ILLMON,RKFQDBLT,0.09829226666292953
IRMCDCHP,LVLDIFCARE2,0.0982915439111319
DRVINDETAG,MRJMLU,0.09819649840651332
IRPYSEV5MRJ,SEXAGE,0.09812421016015667
IRMCDCHP,NICVAPYR,0.09787286577361178
ILLFLAG,RKFQDBLT,0.0977965494350899
CATAG7,IRPRVHLT,0.09778331162287683
IRPRVHLT,SVYRDUDANY,0.09777481493440816
CATAGE,ILIMFOTHYR,0.09776301274794397
DRVINDETAG,IRPYSEV5MRJ,0.09763258432137344
IRMCDCHP,MJSMKYR,0.0974689921536929
CAMHRCVR,CATAG3,0.09741119760390736
DRVINAGE,LVLDIFMEM2,0.09719501894144456
CATAG2,LVLDIFMEM2,0.09719501894144456
IRPYSEV5MRJ,NOMARR2,0.09716848867951984
DRVINDETAG,UD5ILLANY,0.09703017948318858
DRVINMARJ,NOMARR2,0.09693052372100033
CAMHRCVR,MRJMDAYS,0.09683509199524538
CATAG3,RKFQDBLT,0.09680505123935801
FUNICVAP21,STMANYFLAG,0.09667830467923097
DRVINAGE,MRJMONVAP2,0.09665239866998918
CATAG2,MRJMONVAP2,0.09665239866998918
IRMARIT,MRJFLAG,0.09663834428514968
IRMCDCHP,NICVAPFLAG,0.0966227954723947
CAMHPROB2,NICVPMDAYS,0.09651861026408463
NOMARR2,RKFQDBLT,0.0963284676956594
DRVINAGE,LVLDIFCARE2,0.09631160811127092
CATAG2,LVLDIFCARE2,0.09631160811127092
CATAG2,UD5ILLANY,0.09600075065006068
DRVINAGE,UD5ILLANY,0.09600075065006068
CATAG3,IRPRVHLT,0.09594273346201297
CATAGE,LVLDIFCOMM2,0.09580992232473357
CATAGE,ILLMON,0.09564677686359672
CATAG7,MRJFLAG,0.09556457209263026
HPDRGTALK,IRPRVHLT,0.09549324142852307
MJSMKYR,TQSDANYFLG,0.09544807039736146
IRMCDCHP,LVLDIFCOMM2,0.0953451390309196
CAMHPROB2,TOBVAPONL2,0.09525196013877116
CAMHPROB,CATAG3,0.09516646214483544
HALLMOLST,SEXAGE,0.09501495305274764
RCVYMHPRB,SVYRSUDANY,0.09488892812792911
ILLYR,SEXAGE,0.09455008335470635
DRVINAGE,ILLYR,0.09431026584930965
CATAG2,ILLYR,0.09431026584930965
HEALTH2,TOBVAPONL2,0.09425973833365826
HEALTH2,MJVAPFLAG,0.09422700917632114
CBDHMPFLAG,LVLDIFCARE2,0.0942238108555168
LVLDIFCARE2,MRJMLU,0.09419883408956439
LVLDIFMEM2,MRJMONVAP2,0.09417904175979502
FUNICVAP21,RCVYMHPRB,0.09398922397945295
IRPRVHLT,UD5ILLANY,0.09391679828840091
CATAG3,HALLMOLST,0.09378206143414491
FUNICVAP18,RKFQDBLT,0.09377515250188743
ILIMFOTHFG,RKFQDBLT,0.09369666300135067
LVLDIFCARE2,MRJYR,0.09324413190076139
CAMHRCVR,CATAGE,0.09323636028016478
CATAG7,IRPYSEV5MRJ,0.09312646328706574
LVLDIFCARE2,TQSDANYFLG,0.0930352064446667
CATAG7,MRJMONVAP2,0.09301351069512807
CATAGE,DRVINHALL,0.09275730467240575
FUNICVAP21,RKFQDBLT,0.09269839171909089
ILLYR,RKFQDBLT,0.09268212579058085
NOMARR2,SVYRDUDANY,0.09257656741388642
ILLEMFLAG2,LVLDIFCARE2,0.09252580110724469
CAMHPROB,HEALTH2,0.09234893742322069
ILIMFOTHMN,RKFQDBLT,0.09223545229219009
MRJYRBFR,SEXAGE,0.09212198035570632
ENRLCOLLST2,MRJFLAG,0.09205509818063627
IRPRVHLT,LVLDIFCOMM2,0.0920388243173126
CAMHPROB2,CATAG7,0.09185466441779458
CAMHPROB,CATAGE,0.09176762525935642
ILLEMFLAG2,IRMARIT,0.09174578833527387
LVLDIFCOMM2,STMANYFLAG,0.09170666215418492
CAMHPROB,MRJMDAYS,0.09160198379528074
ENRLCOLLFT2,LVLDIFCOMM2,0.0916019533759845
IRMARIT,SVYRSUDANY,0.09145832750344154
DRVINDETAG,LVLDIFCOMM2,0.09131347083152516
IRPYSEV5MRJ,LVLDIFMEM2,0.09126755788612147
NICVAPYR,RCVYMHPRB,0.09119182018296863
CAMHPROB2,CATAGE,0.09116476601946152
DRVINDETAG,MRJFLAG,0.09116186089229779
LVLDIFCOMM2,MJVAPFLAG,0.09111137138736836
LVLDIFCOMM2,MRJMLU,0.09104150349179531
IRPRVHLT,NICVAPYR,0.09103190098389027
ENRLCOLLST2,TOBVAPONL2,0.09086706943728373
CATAGE,HEALTH2,0.09085581820406331
MJVAPFLAG,RKFQDBLT,0.09084654261277336
CATAGE,SVYRDUDANY,0.09068719068236097
HEALTH2,NICVAPYR,0.09059842625565988
DRVINDETAG,IRPRVHLT,0.0905308251605195
FUNICVAP21,LVLDIFCARE2,0.09032176566172165
HEALTH2,LVLDIFCOMM2,0.08997253346113254
LVLDIFCARE2,MJSMKYR,0.08990751338891538
ENRLCOLLFT2,HALLMOLST,0.08978918211970194
CATAG7,HALLMOLST,0.08976043108200668
IRMCDCHP,NICVPMDAYS,0.0897384487043444
DRVINDETAG,DRVINHALL,0.08967537925063436
CATAG7,ILLEMFLAG2,0.08961287338649047
DRVINDETAG,ILLEMFLAG2,0.08960850932552371
ENRLCOLLFT2,MRJMLU,0.08949744844641196
LVLDIFCARE2,NICVAPFLAG,0.08941887067164216
IRPRVHLT,LVLDIFCARE2,0.08939250026483365
CAMHPROB2,IRMARIT,0.08927235537918496
ENRLCOLLST2,ILLEMFLAG2,0.08917349103038488
CAMHRCVR,CATAG2,0.08894964697968646
CAMHRCVR,DRVINAGE,0.08894964697968646
CATAGE,MRJMLU,0.08886731903825634
LVLDIFCOMM2,SEXAGE,0.0887209361485382
CATAGE,MRJMONVAP2,0.08869066169085779
CATAGE,IRPRVHLT,0.08827552739299807
CATAG7,ILIMFOTHMN,0.08825475245408726
CATAG3,DRVINHALL,0.08818743637615967
IRMARIT,MRJMDAYS,0.08791913030702392
ENRLCOLLFT2,ILLEMFLAG2,0.08791742445593118
ILIMFOTHMN,LVLDIFCOMM2,0.08784000101296087
CATAG7,MRJMLU,0.0874054859889052
IRMCDCHP,MRJMDAYS,0.08726282537195236
MRJYR,RKFQDBLT,0.08688798426548663
CAMHRCVR,SEXAGE,0.08681549770814233
ENRLCOLLST2,ILIMFOTHFG,0.08679162249031737
HEALTH2,SVYRDUDANY,0.08662049599154631
ILLEMFLAG2,RKFQDBLT,0.08653112929447097
CAMHPROB,CATAG2,0.08632297831460932
CAMHPROB,DRVINAGE,0.08632297831460932
ILLMON,LVLDIFCOMM2,0.08626502959612944
LVLDIFCOMM2,SVYRDUDANY,0.08623933167997233
HEALTH2,ILLANDALC,0.08601687553166824
TOBVAPONL2,TQSDANYFLG,0.08594687113948858
ILIMFOTHFG,IRMARIT,0.08585266770305663
LVLDIFCARE2,SVYRDUDANY,0.08581976928577234
ENRLCOLLST2,RKFQDBLT,0.08577991894079982
CATAG7,MRJYDAYS,0.08568317294570303
CAMHPROB,SEXAGE,0.08564698399607516
ILLYR,LVLDIFCOMM2,0.08545139836194444
CAMHPROB2,CATAG2,0.08535650258521903
CAMHPROB2,DRVINAGE,0.08535650258521903
ILIMFOTHYR,LVLDIFCOMM2,0.08524977925416537
IRPRVHLT,NICVPMDAYS,0.08523296500695032
MRJYRBFR,NOMARR2,0.0851650916298144
CATAG7,ILIMFOTHFG,0.08507473865636246
MRJMLU,RKFQDBLT,0.08499996977189984
LVLDIFCARE2,NICVAPYR,0.08478775451375498
RCVYMHPRB,SVYRDUDANY,0.08475718019705336
DRVINHALL,SEXAGE,0.08474582229981771
FUMJ21,NOMARR2,0.08467169486195039
CAMHPROB2,SEXAGE,0.08461782203063133
FUNICVAP18,LVLDIFCOMM2,0.08444160841323424
NICVPMDAYS,NOMARR2,0.0844269385946639
NICVAPFLAG,PREGSTAT,0.08439750537803666
LVLDIFCOMM2,NOMARR2,0.08427032498936997
LVLDIFCOMM2,NICVAPYR,0.08425265807570957
MRJYDAYS,NOMARR2,0.08423052411193932
IRMCDCHP,IRPYSEV5MRJ,0.08415646498090089
HEALTH2,SEXAGE,0.08406301577948942
CATAG3,SVYRDUDANY,0.08400956343738578
CATAG7,ILLFLAG,0.08378699389063306
NICVAPFLAG,PREGST,0.08375247875131848
DRVINDETAG,UD5ILALANY,0.08365347250488646
HALLMOLST,LVLDIFMEM2,0.08360246018084239
IRPRVHLT,SEXAGE,0.08344226397528565
DRVINDETAG,ILIMFOTHFG,0.08299406405977673
HEALTH2,IRMARIT,0.08298602597332455
CAMHPROB2,NOMARR2,0.08291284355885999
CASURCVR,DRVINAGE,0.08284793464571064
CASURCVR,CATAG2,0.08284793464571064
MRJMLU,SEXAGE,0.08275156734021746
ENRLCOLLFT2,NICVPMDAYS,0.08230036747046174
NOMARR2,SVYRSUDANY,0.08229295660900884
ILIMFOTHYR,RKFQDBLT,0.08226753703533116
LVLDIFCOMM2,NICVAPFLAG,0.08224125609423412
CATAG3,HEALTH2,0.08217016680892308
CBDHMPFLAG,LVLDIFCOMM2,0.08206375773415867
CATAG3,MRJMLU,0.08204597335482398
ENRLCOLLST2,ILLFLAG,0.08189099468905083
HEALTH2,SVYRSUDANY,0.08188066696154074
CATAG7,DRVINHALL,0.08184982436826958
IRPRVHLT,LVLDIFMEM2,0.08183699629605817
DRVINAGE,SVYRSUDANY,0.0816792099036297
CATAG2,SVYRSUDANY,0.0816792099036297
CASURCVR,NICVPMDAYS,0.08162254064066048
CAMHRCVR,TOBVAPONL2,0.08138651019182461
HEALTH2,STMANYFLAG,0.08134835173401064
LVLDIFCOMM2,SVYRSUDANY,0.08094607353397275
CATAG7,LVLDIFCOMM2,0.08092896939697246
CASUPROB,NICVPMDAYS,0.08087372982207645
ENRLCOLLST2,MJSMKYR,0.08084653472138958
ILLEMFLAG2,LVLDIFCOMM2,0.08081220725614811
ENRLCOLLFT2,MRJYRBFR,0.08076567888382663
ENRLCOLLST2,UD5ILLANY,0.08074241354052214
DRVINMARJ,HEALTH2,0.08069352412804762
DRVINDETAG,MRJYDAYS,0.08066220922641328
CASUPROB,DRVINAGE,0.08060772361112777
CASUPROB,CATAG2,0.08060772361112777
CATAG3,SVYRSUDANY,0.08056965550049645
HEALTH2,HPDRGTALK,0.08042375162976773
FUNICVAP21,PREGSTAT,0.08032336186321946
HPDRGTALK,IRMCDCHP,0.08031976673315463
MRJYDAYS,SEXAGE,0.08027226376110058
INHOSPYR,IRMCDCHP,0.08012395092579738
DRVINAGE,IRPRVHLT,0.08010880727945445
CATAG2,IRPRVHLT,0.08010880727945445
DRVINDETAG,ILLFLAG,0.08001784269170394
ILLEMFLAG2,SEXAGE,0.07999353214750032
ILLMON,IRMCDCHP,0.07973385210978982
ILLANDALC,RKFQDBLT,0.07972599505208929
DRVINHALL,ENRLCOLLFT2,0.0795353945847917
FUNICVAP21,PREGST,0.07942216425622535
ENRLCOLLFT2,MRJFLAG,0.07915980412202502
LVLDIFCOMM2,MJSMKYR,0.0790410710376857
ILLANDALC,LVLDIFCARE2,0.07890503990903232
IRPYSEV5MRJ,TQSDANYFLG,0.0788847446062968
INHOSPYR,TQSDANYFLG,0.07886351494448061
CATAG3,LVLDIFCOMM2,0.07866171594557063
CATAGE,ILLEMFLAG2,0.07863546168414205
CASUPROB,ENRLCOLLFT2,0.0786290158790823
DRVINMARJ,ENRLCOLLST2,0.07857689909583548
DRVINAGE,ILLEMFLAG2,0.07856832031779283
CATAG2,ILLEMFLAG2,0.07856832031779283
ILIMFOTHFG,LVLDIFCARE2,0.07854918177106354
MRJMLU,PREGSTAT,0.0785179881613715
CAMHPROB,TOBVAPONL2,0.07849058260703856
FUNICVAP18,LVLDIFCARE2,0.0784767402423158
DRVINDETAG,HEALTH2,0.07834200034290807
IRPRVHLT,MRJMDAYS,0.07812584506460371
CATAGE,SVYRSUDANY,0.07766685927575198
IRMCDCHP,SVYRSUDANY,0.07758901101329609
SEXAGE,SVYRDUDANY,0.07752182067087465
CAMHPROB,CATAG7,0.0773932021758273
FUNICVAP18,RCVYMHPRB,0.07733376278182699
ENRLCOLLFT2,ILIMFOTHFG,0.07730556346486436
ENRLCOLLFT2,UD5ILLANY,0.07730362006977476
IRPRVHLT,IRPYSEV5MRJ,0.0772726868856594
DRVINMARJ,IRMCDCHP,0.07713300031728697
CAMHRCVR,CATAG7,0.07710016051484994
DRVINDETAG,ILIMFOTHYR,0.07708256384419779
ILLFLAG,LVLDIFCARE2,0.07707613384167236
ENRLCOLLFT2,LVLDIFMEM2,0.0770706640524623
CAMHRCVR,IRMARIT,0.07703659366701031
NICVAPFLAG,TQSDANYFLG,0.07699553323087706
HEALTH2,MRJMONVAP2,0.07682680269255152
IRMARIT,LVLDIFCOMM2,0.07663687949905101
DRVINDETAG,SVYRDUDANY,0.07662887375703924
CATAGE,ILIMFOTHMN,0.0765724099929149
IRPYSEV5MRJ,RCVYMHPRB,0.07653780334986501
LVLDIFMEM2,SEXAGE,0.0765287819651277
LVLDIFCOMM2,MRJYR,0.07651743524658684
CASURCVR,ENRLCOLLFT2,0.07649262458477571
RKFQDBLT,SVYRDUDANY,0.07638283297802573
CATAG7,CBDHMPFLAG,0.07629889896900313
DRVINDETAG,ILLMON,0.07626612407799796
CBDHMPFLAG,IRMARIT,0.07621319404243618
HALLMOLST,IRMARIT,0.07578335497620933
ENRLCOLLFT2,IRPYSEV5MRJ,0.07573523922385661
PREGSTAT,TOBVAPONL2,0.0757302164915326
CATAG3,ILLFLAG,0.07570796328551418
CATAG7,HEALTH2,0.0757063413643718
SEXAGE,UD5ILALANY,0.07558822000113735
LVLDIFCARE2,SVYRSUDANY,0.07533059364515025
ENRLCOLLST2,HPDRGTALK,0.07524553740257334
MRJMONVAP2,RCVYMHPRB,0.07505130108941116
MJVAPFLAG,PREGSTAT,0.07474891770784096
HEALTH2,MRJYRBFR,0.07471400870540566
CATAG3,MRJMDAYS,0.07468752891696974
NICVAPYR,PREGSTAT,0.07467447669715575
CATAG7,SVYRDUDANY,0.07457219002716584
ENRLCOLLST2,MJVAPFLAG,0.07451540244301379
IRMCDCHP,MRJMONVAP2,0.07451451702091891
CATAG3,MRJFLAG,0.07446513737762261
MJVAPFLAG,PREGST,0.07445286800406369
CATAGE,LVLDIFMEM2,0.07433841009304308
IRPYSEV5MRJ,LVLDIFCOMM2,0.07429889046942326
HEALTH2,MRJMLU,0.07428489525283309
IRPRVHLT,NICVAPFLAG,0.07422020073099411
IRMARIT,MRJMLU,0.07421069756188678
IRPRVHLT,MJSMKYR,0.07405968073752213
CAMHPROB,IRMARIT,0.07401182681990037
ENRLCOLLFT2,PREGSTAT,0.07387422501851214
DRVINDETAG,MRJMONVAP2,0.07386692619164398
DRVINAGE,UD5ILALANY,0.07380006830466006
CATAG2,UD5ILALANY,0.07380006830466006
ENRLCOLLFT2,LVLDIFCARE2,0.07362749687527206
NICVAPYR,PREGST,0.07328591729789531
CATAG3,CBDHMPFLAG,0.07293881052168828
LVLDIFCARE2,NOMARR2,0.07290685168725548
RKFQDBLT,SVYRSUDANY,0.0727600845925015
DRVINDETAG,LVLDIFMEM2,0.07275958263569633
ENRLCOLLFT2,MJSMKYR,0.07270190817910464
LVLDIFCARE2,SEXAGE,0.07268844727830236
MRJMDAYS,RCVYMHPRB,0.07259333709796457
PREGST,TOBVAPONL2,0.07247733526060313
ENRLCOLLFT2,PREGST,0.07236626286052888
FUNICVAP18,STMANYFLAG,0.0722101980218201
ENRLCOLLFT2,ILLFLAG,0.07209357996993863
CAMHRCVR,NICVPMDAYS,0.07205572930019055
HALLMOLST,LVLDIFCOMM2,0.0713622223538739
LVLDIFCARE2,MRJMONVAP2,0.07111347134717676
CATAGE,LVLDIFCARE2,0.07101945909431048
IRPRVHLT,SVYRSUDANY,0.0709739571551416
